Y,M,D,T,TM,Tm,SLP,STP,H,PP,VV,V,VM,VG,FG,RA,SN,GR,TS,TR
1995,4,12,19.3,28.4,7.6,1016.5,949.6,40,0,13.2,5.6,18.3,-,0,0,0,0,0,0
1995,4,13,18.4,26.4,10.6,1013.7,947.5,37,0,10.8,15.2,37,55.4,0,0,0,0,0,0
1995,4,14,14.9,21.5,8.8,1017.9,950.8,43,0,12.9,18.1,29.4,48.2,0,0,0,0,0,0
1995,4,15,14.7,22,8.2,1018.9,952.2,37,0,14.3,18.9,22.2,44.3,0,0,0,0,0,0
1995,4,16,12.9,19.2,6,1016.7,950.1,46,0,10.6,15.9,29.4,-,0,0,0,0,0,0
1995,4,17,14.4,23.5,3,1016.3,949,47,0,13.5,6.7,16.5,-,0,0,0,0,0,0
1995,4,18,17.3,26,5,1008.9,943.1,41,0,14.3,10,29.4,38.9,0,0,0,0,0,0
1995,4,19,16.9,22,6,1004.1,938.7,41,0,12.4,14.1,33.5,-,0,0,0,0,0,0
1995,4,20,12,18,6,1006.9,939.6,45,0,13,17.6,25.9,-,0,0,0,0,0,0
1995,4,21,7.3,12,2,1008.1,939.9,46,0,14.5,14.3,27.8,48.2,0,1,0,1,0,0
1995,4,22,6.1,12,0.6,1011.4,943.4,60,0,10.9,12.4,33.5,37,0,1,0,0,0,0
1995,4,23,5.2,11,-3,1015.3,945.7,65,0.51,11.7,8.7,25.9,-,0,1,0,0,1,0
1995,4,24,6.7,12,1.8,1014.5,945.8,63,0,12.4,9.4,27.8,-,0,1,0,0,0,0
1995,4,25,7.8,15.2,-1.8,1014.5,945.4,49,0,12.6,10.2,22.2,37,0,0,0,0,0,0
1995,4,26,10.6,18.6,-0.5,1011.5,944,39,0,13.4,7.6,18.3,-,0,0,0,0,0,0
1995,4,27,8.8,11,5,1009,941.5,78,0.51,8.7,5.4,18.3,-,0,1,0,0,0,0
1995,4,28,13.2,18.5,9.4,1010.6,943.7,71,0,10.5,2.8,11.1,-,0,1,0,0,0,0
1995,4,29,16.9,24.5,9,1018.5,951.9,53,0,10.8,5.6,14.8,-,0,0,0,0,0,0
1995,4,30,18.7,26.5,9,1019.7,952.8,45,0,10.5,4.3,14.8,-,0,0,0,0,0,0
1995,5,1,19.8,27.8,11.6,1016,950.2,44,0,12.7,6.1,20.6,37,0,0,0,0,0,0
1995,5,2,18.2,28,12.4,1017.9,951.4,57,13.97,12.7,9.1,31.3,-,0,1,0,0,1,0
1995,5,3,18.7,25.8,12.8,1019.4,952.9,52,0,10.8,9.6,22.2,-,0,0,0,0,0,0
1995,5,4,19.4,27,11,1019.4,953.7,47,0,11.9,6.9,14.8,-,0,0,0,0,0,0
1995,5,5,20.1,27.5,10,1018.8,952.4,34,0,13.4,10.4,22.2,-,0,0,0,0,0,0
1995,5,6,19.3,25,13,1016.5,950.2,34,0,13.8,6.9,13,-,0,0,0,0,0,0
1995,5,7,20.9,28,12.6,1015.1,949.3,39,0,13.7,7.4,33.5,-,0,1,0,0,1,0
1995,5,8,20.1,29,14,1015.5,950.7,58,5.08,11.9,9.3,29.4,-,0,1,0,0,1,0
1995,5,9,19,25.2,12.4,1015,949.2,60,7.87,14.8,9.1,29.4,-,0,1,0,1,0,0
1995,5,10,18.8,24,13.8,1010.2,944.8,59,11.94,10.9,8,27.8,-,0,1,0,0,1,0
1995,5,11,15.9,20.2,11,1004.2,938.1,51,1.52,12.6,24.8,55.4,74.1,0,1,0,0,1,0
1995,5,12,13.7,18.5,8.5,1007.3,940.8,46,4.06,13.8,26.1,40.7,59.4,0,0,0,0,0,0
1995,5,13,13,20.7,4.5,1018,950.6,38,0,12.9,6.5,13,-,0,0,0,0,0,0
1995,5,14,16.9,24.2,9,1016.1,949.5,43,0,11.1,9.4,22.2,44.3,0,0,0,0,0,0
1995,5,15,19.9,26,14,1013.2,947.3,55,0,13.8,11.9,35.2,37,0,1,0,0,0,0
1995,5,16,19.5,23,16.8,1012,945.9,52,0,13.4,23.2,37,63,0,0,0,0,0,0
1995,5,17,20.5,27,13.6,1014.9,949,42,0,13.4,20.6,33.5,37,0,0,0,0,0,0
1995,5,18,20.3,25.5,16.6,1013.3,947.3,51,0.25,11.6,18.3,29.4,48.2,0,0,0,0,0,0
1995,5,19,19.1,26,10,1013.9,948.6,51,0,12.4,9.4,20.6,-,0,0,0,0,0,0
1995,5,20,19,27,12,1019.2,953.2,44,0,14.2,14.8,25.9,-,0,0,0,0,0,0
1995,5,21,18.3,27,6.5,1018.6,952.4,35,0,13.8,5.9,11.1,-,0,0,0,0,0,0
1995,5,22,20,26,13.2,1014.3,948.6,42,0,10.5,12.6,20.6,-,0,0,0,0,0,0
1995,5,23,20.8,29.6,10.2,1010.7,944.5,38,0,12.7,7.6,22.2,-,0,0,0,0,0,0
1995,5,24,20.6,27,12.7,1008,942.6,40,0,12.2,15.7,31.3,37,0,0,0,0,0,0
1995,5,25,19.2,24,12,1010.2,945.2,41,0,11.7,13.5,25.9,40.7,0,0,0,0,0,0
1995,5,26,18.9,27.5,9,1016.2,949.9,40,0,14.8,9.1,18.3,-,0,0,0,0,0,0
1995,5,27,21.1,29.5,9.5,1017.8,952,35,0,14,9.3,18.3,44.3,0,0,0,0,0,0
1995,5,28,23.8,32,12.4,1017,951.7,36,0,14.8,13,25.9,-,0,0,0,0,0,0
1995,5,29,23.2,31.4,14,1015.4,950.3,37,0,13.5,13.3,29.4,-,0,0,0,0,0,0
1995,5,30,17.6,24,12,1019,952.8,41,0,14.8,20,25.9,-,0,0,0,0,0,0
1995,5,31,16.4,23,8.5,1021,953.3,40,0,14.5,15.6,35.2,42.4,0,0,0,0,0,0
1995,6,1,18,28,7,1019,952,38,0,15,7.6,22.2,-,0,0,0,0,0,0
1995,6,2,21.1,29,12.5,1012.9,947.5,41,0,13.4,9.8,25.9,-,0,0,0,0,0,0
1995,6,3,21.4,29.3,12.5,1014.2,948.8,44,0,13.4,8.7,18.3,-,0,0,0,0,0,0
1995,6,4,23.7,31.8,14.6,1014.1,948.9,42,0,14.8,6.9,18.3,-,0,0,0,0,0,0
1995,6,5,24.3,32.5,15.3,1013.2,948.5,41,0,13.8,8.7,20.6,-,0,1,0,0,0,0
1995,6,6,23.3,30.5,15.5,1013.2,948.1,43,0,11.4,9.3,29.4,-,0,0,0,0,0,0
1995,6,7,21.8,30,13.5,1015.3,948.6,52,0,11.3,8.9,25.9,-,0,1,0,0,1,0
1995,6,8,18.9,25,15.2,1014.6,948.1,69,16,10.3,9.4,22.2,-,0,1,0,0,1,0
1995,6,9,19.8,26,13.5,1013.1,947.1,64,0,11.6,8.5,25.9,33.5,0,0,0,0,0,0
1995,6,10,18.8,25,11.4,1012.8,946.4,55,13.97,12.2,8.3,18.3,-,0,1,0,0,1,0
1995,6,11,19.3,26.2,10.4,1010.3,944.4,41,0,16.6,9.6,22.2,-,0,0,0,0,0,0
1995,6,12,20.6,28,12,1006.5,942.3,44,0,15.3,9.4,25.9,-,0,0,0,0,0,0
1995,6,13,20.8,27.8,10.5,1011.6,946.1,38,0,13.2,13.7,25.9,-,0,0,0,0,0,0
1995,6,14,22.5,28.2,10.5,1010.7,946,39,0,11.6,8.1,18.3,33.5,0,0,0,0,0,0
1995,6,15,22.2,30,14,1012.3,946.9,46,0,10.8,9.1,37,-,0,1,0,0,0,0
1995,6,16,23.1,30,14.4,1013.9,948.6,45,1.02,12.1,12.4,25.9,-,0,0,0,0,0,0
1995,6,17,24.6,31.2,14.7,1015,950.2,35,0,13.4,9.8,22.2,-,0,0,0,0,0,0
1995,6,18,25.6,33.5,14.2,1016.2,951.4,35,0,13.4,4.1,14.8,-,0,0,0,0,0,0
1995,6,19,27.3,34.5,18.4,1014.2,949.6,35,0,12.9,8,20.6,-,0,0,0,0,0,0
1995,6,20,25.2,30,21,1015.8,951.4,40,0,10.8,16.1,37,40.7,0,0,0,0,1,0
1995,6,21,24.6,32.5,16,1018.9,953.5,47,0,12.1,6.7,18.3,-,0,0,0,0,0,0
1995,6,22,26.6,34,17.7,1014.7,950.3,43,0,11.9,10.4,25.9,44.3,0,1,0,0,1,0
1995,6,23,26.7,33.4,18.6,1007,942.9,44,0,10.8,12.6,25.9,-,0,0,0,0,1,0
1995,6,24,24.1,31.9,16.2,1006.8,941.9,48,0.25,9.3,9.8,31.3,-,0,1,0,0,1,0
1995,6,25,20.1,26.2,16,1010.6,945.5,69,21.08,10.6,9.4,22.2,37,0,1,0,0,1,0
1995,6,26,19.9,24,15,1010.4,945,58,7.87,11.3,7,18.3,37,0,0,0,0,0,0
1995,6,27,21.6,28,14.5,1011.5,945.6,59,0,10.9,11.5,33.5,35.2,0,1,1,1,1,0
1995,6,28,21.8,27,14.5,1013.1,947.6,56,0.25,11.7,6.9,25.9,-,0,0,0,0,0,0
1995,6,29,22.9,30.4,15.4,1011.5,946.7,58,3.05,12.1,6.3,13,-,0,1,0,0,1,0
1995,6,30,22.5,31,17,1011.8,946.7,63,0,10.6,9.3,25.9,37,0,1,0,0,1,0
1995,7,1,23.6,28,16,1011.8,946.9,52,9.91,11.4,11.9,22.2,-,0,0,0,0,0,0
1995,7,2,21.7,26,15.8,1011.3,946.2,43,0,10.8,20,29.4,44.3,0,0,0,0,0,0
1995,7,3,20.6,25,16.5,1011.9,946.1,48,0,12.6,15.6,27.8,37,0,0,0,0,0,0
1995,7,4,20.7,26,14.5,1014.1,948.7,40,0,12.7,8.5,22.2,-,0,0,0,0,0,0
1995,7,5,21.5,28,12.8,1018.8,953.2,41,0,15,8.1,18.3,-,0,0,0,0,0,0
1995,7,6,24.1,32,14,1016.2,950.9,40,0,11.1,5.6,9.4,-,0,0,0,0,0,0
1995,7,7,26.2,33,16.5,1013,948.7,35,0,11.7,8.9,18.3,-,0,0,0,0,0,0
1995,7,8,26.1,31,20,1013.7,948.1,38,0,10.9,14.3,25.9,-,0,1,0,0,1,0
1995,7,9,25.1,31.3,17,1012.3,947.6,45,0,13.2,10.4,25.9,44.3,0,0,0,0,0,0
1995,7,10,23.6,30,20,1011.5,946.5,57,6.1,11.6,6.9,38.9,57.2,0,1,0,0,1,0
1995,7,11,23.5,30.5,15,1011,946.1,47,0,12.4,10.2,25.9,-,0,0,0,0,0,0
1995,7,12,25.2,32,15,1010.4,946,42,0,13.8,6.9,16.5,29.4,0,0,0,0,0,0
1995,7,13,24.9,30.4,18.4,1011.6,947.2,43,0,12.6,17.6,33.5,-,0,0,0,0,0,0
1995,7,14,24,31,15.6,1015.4,950.3,42,0,13.4,9.6,29.4,-,0,0,0,0,0,0
1995,7,15,25.3,33.5,16,1016.4,951.6,45,0,14.6,6.5,18.3,-,0,0,0,0,0,0
1995,7,16,28.6,36.2,18,1013.1,949,41,0,15.8,7.4,18.3,-,0,0,0,0,0,0
1995,7,17,30.2,37.8,20.4,1010.8,947.7,37,0,14.8,6.5,14.8,-,0,0,0,0,0,0
1995,7,18,30.5,39,21.5,1014,950.6,37,0,13.2,5.7,14.8,-,0,0,0,0,0,0
1995,7,19,31.4,40.2,21.6,1015.5,952.1,34,0,11.9,4.8,16.5,-,0,0,0,0,0,0
1995,7,20,32.1,40.8,22.8,1013.8,950.5,32,0,10,10.9,33.5,-,0,0,0,0,0,0
1995,7,21,31.9,40,20.6,1012.2,948.9,32,0,11.3,9.4,20.6,-,0,0,0,0,0,0
1995,7,22,30.8,40,20,1011.9,948.5,29,0,11.4,10.9,25.9,-,0,0,0,0,0,0
1995,7,23,29.8,39,19.5,1013.6,949.8,38,0,11.4,6.1,14.8,-,0,0,0,0,0,0
1995,7,24,31.5,42.2,19.8,1011.8,948.5,31,0,11.3,11.1,51.9,70.2,0,1,0,0,1,0
1995,7,25,28.8,32.6,26,1009.3,945.8,38,0,11.4,19.8,37,50,0,0,0,0,1,0
1995,7,26,25.1,31.4,17,1012.6,948,38,0,10.5,12.4,25.9,-,0,0,0,0,0,0
1995,7,27,26.8,35,16.5,1014.8,950.6,31,0,13.7,5.2,13,-,0,0,0,0,0,0
1995,7,28,29,37.8,20,1015.1,951.1,35,0,13,7,14.8,-,0,0,0,0,0,0
1995,7,29,30.6,39,19.2,1010.9,947.1,29,0,14,9.3,22.2,-,0,0,0,0,0,0
1995,7,30,30.1,38,22,1008.2,944.6,32,0,12.6,10.4,22.2,27.8,0,0,0,0,0,0
1995,7,31,28.6,36.6,18.4,1008.2,944.5,36,0,13.5,7.6,14.8,-,0,0,0,0,0,0
1995,8,1,28.9,35.8,20.2,1007.7,944.2,36,0,10.9,10.6,22.2,-,0,0,0,0,0,0
1995,8,2,28.4,35,21,1009.8,945.9,39,0,11.1,10.6,22.2,35.2,0,0,0,0,0,0
1995,8,3,27.1,33,17,1009.6,945.3,31,0,11.9,12.2,24.1,-,0,0,0,0,0,0
1995,8,4,24.9,31,15,1009.7,945.3,32,0,14.5,9.6,22.2,42.4,0,0,0,0,0,0
1995,8,5,25.5,32,19,1013.3,948.8,42,0,13,7.6,14.8,33.5,0,0,0,0,0,0
1995,8,6,25.4,32.4,17.2,1015.1,950.6,43,0,13,10.7,25.9,-,0,0,0,0,0,0
1995,8,7,25.6,32,17.4,1013.2,948.5,41,0,14.3,8,25.9,-,0,0,0,0,0,0
1995,8,8,25.2,32.5,18,1011.2,946.5,47,0,13.7,11.7,29.4,44.3,0,0,0,0,0,0
1995,8,9,26.1,31,21,1010.1,946,54,0,12.4,10.4,20.6,-,0,0,0,0,1,0
1995,8,10,24.4,32,17.4,1012.8,948.1,55,2.03,14.6,9.8,37,-,0,1,0,1,1,0
1995,8,11,27,34,18,1017.4,953.4,46,0,13.8,3.1,9.4,-,0,0,0,0,0,0
1995,8,12,28.6,37,18.5,1019.7,955.3,41,0,11.7,5.7,14.8,-,0,0,0,0,0,0
1995,8,13,29.3,37,21.4,1015.6,951.7,36,0,14.5,14.4,25.9,37,0,0,0,0,0,0
1995,8,14,26.8,33.6,19.8,1013,948.7,44,0,12.7,14.3,27.8,46.5,0,0,0,0,0,0
1995,8,15,27.1,35,19,1013.3,948.8,41,0,12.6,7.2,16.5,-,0,0,0,0,0,0
1995,8,16,28.2,37.4,20,1013.3,948.8,42,0,11.7,6.1,14.8,-,0,0,0,0,0,0
1995,8,17,28.3,35.5,19.5,1009.9,945.8,33,0,10.9,13.9,29.4,37,0,0,0,0,0,0
1995,8,18,26.1,33.8,16.6,1009.7,945.4,34,0,10.3,10,22.2,-,0,0,0,0,0,0
1995,8,19,26.8,33,19.4,1013.6,949,43,0,10.5,2.6,13,-,0,0,0,0,0,0
1995,8,20,26.1,33,20,1014,949.2,48,0,10.6,6.3,25.9,38.9,0,0,0,0,0,0
1995,8,21,23.1,29.4,18,1014.3,948.7,53,0,11.1,9.8,22.2,-,0,0,0,0,1,0
1995,8,22,21.6,28,15.4,1012.3,947,56,4.06,11.4,7,27.8,-,0,0,0,0,0,0
1995,8,23,22.3,29.7,16.2,1013.7,948.5,57,0,12.9,6.1,25.9,-,0,1,0,0,0,0
1995,8,24,23.8,30,16.2,1015.9,950.9,47,0,11.3,11.5,18.3,-,0,0,0,0,0,0
1995,8,25,23.3,32,14.2,1018.4,953.3,42,0,14.6,12.2,25.9,29.4,0,0,0,0,0,0
1995,8,26,24.8,32.4,16.2,1019.3,953.7,41,0,14.3,4.8,11.1,-,0,0,0,0,0,0
1995,8,27,25.7,33.6,10,1016,950.9,39,0,16.1,6.9,11.1,-,0,0,0,0,0,0
1995,8,28,24.3,32.5,16.4,1014.6,949.6,39,0,14.5,11.5,29.4,-,0,0,0,0,0,0
1995,8,29,22.4,32,13,1018.1,952.3,40,0,13.5,8.3,18.3,-,0,0,0,0,0,0
1995,8,30,24,32,13.8,1014.5,949.4,32,0,10.5,5.2,13,-,0,0,0,0,0,0
1995,8,31,24.7,31.6,17,1013.9,948.1,42,0,12.6,6.7,14.8,-,0,0,0,0,0,0
1995,9,1,24.9,32.4,16.5,1013.5,948.4,43,0,11.9,6.1,14.8,-,0,0,0,0,0,0
1995,9,2,26.4,33,19,1014.8,948.8,41,0,12.9,14.4,51.9,-,0,0,0,0,0,0
1995,9,3,25.7,31,18.6,1012.8,947.7,47,0,11.9,21.5,29.4,44.3,0,0,0,0,0,0
1995,9,4,21.5,26,16,1009.1,943.9,56,0.51,10.8,14.4,33.5,-,0,1,0,0,1,0
1995,9,5,17.3,22,12.6,1008.6,942.4,66,0,10.8,15.4,27.8,35.2,0,1,0,0,0,0
1995,9,6,19.4,22,15.4,1008.1,942.7,67,0,11.9,21.5,40.7,57.2,0,0,0,0,0,0
1995,9,7,20.7,25,16.5,1007.6,942.5,52,0,13.2,29.3,44.3,55.4,0,0,0,0,0,0
1995,9,8,19.1,25,12.5,1015.7,949.9,44,0,14.6,13.5,27.8,37,0,0,0,0,0,0
1995,9,9,19.3,27.5,8.5,1016.5,950.2,44,0,12.7,10,25.9,37,0,0,0,0,0,0
1995,9,10,20.1,26.8,11.4,1011.2,945.7,50,0,11.6,15.6,37,51.9,0,0,0,0,0,0
1995,9,11,21.2,27,13.6,1012.8,947,53,0,14,8.5,18.3,31.3,0,0,0,0,0,0
1995,9,12,19.1,24,12,1013.6,947.8,46,0,13.2,10.6,27.8,64.8,0,0,0,0,0,0
1995,9,13,17.9,23,10,1019.2,952.9,42,0,13.4,8.7,14.8,-,0,0,0,0,0,0
1995,9,14,19.6,27.4,9.2,1018.5,951.3,44,0,14.8,9.8,22.2,-,0,0,0,0,0,0
1995,9,15,20,25.4,13,1013.2,947.5,44,0,13.2,8.9,22.2,-,0,0,0,0,0,0
1995,9,16,18.6,24.2,12.8,1012.3,946.6,44,0,15,7.2,22.2,-,0,0,0,0,0,0
1995,9,17,15.2,20.2,11,1011.7,944.9,66,0,11.6,7.2,24.1,33.5,0,1,0,0,0,0
1995,9,18,15.1,20,12,1012.4,945.7,75,5.08,10.1,8,27.8,-,0,1,0,0,1,0
1995,9,19,13.3,17.4,6,1014.7,947.1,69,0.51,9.5,10,25.9,-,1,1,0,0,0,0
1995,9,20,15.9,21,10,1015.8,949.1,60,0,11.4,6.1,18.3,-,0,0,0,0,0,0
1995,9,21,16.5,23,7.8,1017.2,950.3,51,0,12.2,7.6,16.5,-,0,0,0,0,0,0
1995,9,22,17.7,23,11,1019.5,952.8,43,0,14.5,11.5,25.9,-,0,0,0,0,0,0
1995,9,23,15.8,21,8,1022,954.8,48,0,12.4,15.2,27.8,-,0,0,0,0,0,0
1995,9,24,16.3,23,8.4,1020.6,954.3,47,0,13.2,10.2,22.2,-,0,0,0,0,0,0
1995,9,25,15.9,21,10,1021.2,953.9,48,0,13.5,14.4,31.3,-,0,0,0,0,0,0
1995,9,26,14.4,22,7,1024.8,957.1,39,0,13,10.2,25.9,-,0,0,0,0,0,0
1995,9,27,15.9,25,4,1025.6,957.5,40,0,13.4,4.6,9.4,-,0,0,0,0,0,0
1995,9,28,18.5,28,7,1021.5,954.8,45,0,11.7,1.5,9.4,-,0,0,0,0,0,0
1995,9,29,21,28.6,11.6,1018,951.8,49,0,12.7,5.4,16.5,-,0,0,0,0,0,0
1995,9,30,21,28,12.6,1016.8,951.3,47,0,12.9,4.6,9.4,-,0,0,0,0,0,0
1995,10,1,21.4,29,12,1017.7,951.6,48,0,12.2,7.8,79.5,-,0,0,0,0,0,0
1995,10,2,20.7,28.3,13,1018.1,952.4,50,0,12.9,10,22.2,-,0,1,0,0,0,0
1995,10,3,22.1,27.5,15.8,1018.8,953.3,50,0,13,9.4,24.1,-,0,0,0,0,0,0
1995,10,4,19.6,25.4,12,1016.8,950.4,51,0,11.4,12,27.8,44.3,0,0,0,0,0,0
1995,10,5,18.3,22.6,13,1015.3,949.1,53,0,12.6,7.4,24.1,-,0,0,0,0,0,0
1995,10,6,18.3,25,9.6,1018.8,952.6,55,0,12.7,6.1,11.1,-,0,0,0,0,0,0
1995,10,7,18.5,26,11,1023.1,956.5,55,0,11.3,5.7,14.8,-,0,0,0,0,0,0
1995,10,8,18.4,25.4,9.8,1024,957.1,57,0,13.5,8.9,18.3,-,0,0,0,0,0,0
1995,10,9,18.5,26,10.8,1022,955.2,59,0,11.6,5.2,11.1,-,0,0,0,0,0,0
1995,10,10,18.8,27,9.2,1018.7,952.6,49,0,12.6,4.8,14.8,-,0,0,0,0,0,0
1995,10,11,18.4,23.4,12.6,1019.1,952.6,58,0,10.6,7.2,24.1,-,0,0,0,0,0,0
1995,10,12,18.2,23,12.8,1019.6,952.9,55,0,12.1,2.6,11.1,-,0,1,0,0,0,0
1995,10,13,16.3,23,8,1019.4,952.3,55,0,11.4,5.9,9.4,-,0,0,0,0,0,0
1995,10,14,15.3,20,10,1020.5,953.3,72,4.06,11.1,5.9,13,-,0,1,0,0,0,0
1995,10,15,15.5,22.4,8,1022.7,955.2,63,0,11.1,3.5,7.6,-,0,0,0,0,0,0
1995,10,16,14.8,23,7,1020.9,953.4,58,0,10.3,2.2,11.1,-,0,0,0,0,0,0
1995,10,17,15.4,25,6,1024.9,957.2,56,0,10,2,7.6,-,0,0,0,0,0,0
1995,10,18,17.2,26.4,7,1029,961.6,51,0,12.4,5.4,18.3,-,0,0,0,0,0,0
1995,10,19,19.2,26.2,10,1025.6,959.7,49,0,12.2,6.3,14.8,-,0,0,0,0,0,0
1995,10,20,16.6,23.2,9.4,1023.9,956.6,53,0,13,4.3,11.1,-,0,0,0,0,0,0
1995,10,21,15.1,21.5,8.4,1019.8,952.3,59,0,10.8,3.1,9.4,-,0,0,0,0,0,0
1995,10,22,14.8,22,8,1017,951,55,0,10.9,6.3,40.7,-,0,0,0,0,0,0
1995,10,23,14.9,22,8,1019.9,952.7,53,0,11.7,8,18.3,-,0,0,0,0,0,0
1995,10,24,15.1,17.4,12.8,1018.6,951.9,78,3.56,9.7,12.2,27.8,-,0,1,0,0,0,0
1995,10,25,16.8,21.1,14.6,1020.4,953.7,78,0,9.2,6.5,24.1,-,0,0,0,0,0,0
1995,10,26,15.6,22,12,1019.7,952.8,72,0,10.3,6.5,14.8,-,0,0,0,0,0,0
1995,10,27,16.6,24.7,8.8,1022,955.2,59,0,10.3,9.3,33.5,-,0,0,0,0,0,0
1995,10,28,17.2,24,11,1020.3,953.6,60,0,11.7,7.2,18.3,42.4,0,0,0,0,0,0
1995,10,29,14.3,20,8,1018.8,951.6,64,0,11.1,6.9,22.2,42.4,0,0,0,0,0,0
1995,10,30,12.7,20.4,5.6,1019.2,951.7,62,0,10.8,5.4,11.1,-,0,0,0,0,0,0
1995,10,31,13.5,21.1,8.2,1021.2,953.7,61,0,11.7,9.1,-,-,0,0,0,0,0,0
1995,11,1,15,21.7,8.7,1021.1,953.7,63,0,11.7,5.2,11.1,-,0,0,0,0,0,0
1995,11,2,15.5,22.8,9,1017.8,950.7,61,0,11.3,6.9,22.2,-,0,0,0,0,0,0
1995,11,3,15.7,22.7,7.7,1019.3,952.3,56,0,10.8,5.9,18.3,-,0,0,0,0,0,0
1995,11,4,14.8,22.6,7,1019.4,952.2,54,0,10.8,7,18.3,-,0,0,0,0,0,0
1995,11,5,10.8,19.2,3,1021.8,954,56,0,13.2,5.2,11.1,-,0,0,0,0,0,0
1995,11,6,11,19,4,1026.3,958.3,62,0,12.6,4.8,7.6,-,0,0,0,0,0,0
1995,11,7,11.7,20.9,4,1026.9,958.3,51,0,10.9,4.3,7.6,-,0,0,0,0,0,0
1995,11,8,12.7,24.5,3.2,1019.4,951.4,39,0,10.6,3.7,13,-,0,0,0,0,0,0
1995,11,9,13.6,20.5,8,1013.9,946.6,45,0,10.3,5.7,25.9,-,0,1,0,0,0,0
1995,11,10,12.3,16,10,1007.8,939.4,85,1.02,9,9.8,40.7,59.4,0,1,0,0,0,0
1995,11,11,12.6,14.3,10,1001.6,934.2,85,14.99,9.2,26.3,37,51.9,0,1,0,0,0,0
1995,11,12,9.2,11.4,6.7,1011.2,943.4,81,16,11.3,14.4,27.8,61.1,0,1,0,0,0,0
1995,11,13,8.4,13,4,1024.9,955.9,82,0,8.5,6.9,14.8,-,1,0,0,0,0,0
1995,11,14,8.5,12,5.1,1023.5,954.4,86,0,4.5,2.6,9.4,-,1,0,0,0,0,0
1995,11,15,12.9,15.4,11,1013.7,945.5,88,2.03,9.7,12.6,44.3,-,0,1,0,0,0,0
1995,11,16,12.7,14.8,11,1010.7,943.8,89,203.96,7.6,6.5,16.5,-,0,1,0,0,0,0
1995,11,17,14.3,18,11.7,1014.4,948.4,80,4.06,11.3,12.8,24.1,29.4,0,1,0,0,0,0
1995,11,18,17.3,19.9,14.8,1019.2,952.6,77,1.02,10.3,19.6,29.4,46.5,0,1,0,0,0,0
1995,11,19,15.2,19,10.4,1026.4,959.2,70,0,11.9,5.2,18.3,-,0,0,0,0,0,0
1995,11,20,13,19.4,9,1025.5,957.2,85,0,8,4.3,7.6,-,1,0,0,0,0,0
1995,11,21,13.2,18.6,9,1020.4,953.2,75,0,10.1,12,33.5,-,1,0,0,0,0,0
1995,11,22,12.5,15,10.1,1024.2,956.3,61,0,11.7,13.1,25.9,-,0,0,0,0,0,0
1995,11,23,11.8,16,9,1026.8,958.2,64,0,11.7,10.2,25.9,-,0,0,0,0,0,0
1995,11,24,8.8,14,3,1020.4,950.9,76,0,11.1,6.1,16.5,-,0,0,0,0,0,0
1995,11,25,7.8,10,3.6,1009.5,940.8,95,12.95,8,2.8,9.4,-,0,1,0,0,0,0
1995,11,26,7.9,10,4,1011.7,943.1,62,0,12.2,10.6,24.1,-,0,0,0,0,0,0
1995,11,27,7.2,12,3,1014.2,945.9,81,0,11.3,12,22.2,38.9,0,1,0,0,0,0
1995,11,28,7.1,11,3.2,1015.5,947.1,89,0,10.6,3.5,9.4,-,0,0,0,0,0,0
1995,11,29,8.1,12.2,1.6,1011.8,943.7,79,0,11.1,8.3,18.3,-,0,0,0,0,0,0
1995,11,30,9.3,11,7,1015.9,947.1,90,4.06,9.5,6.3,14.8,38.9,0,1,0,0,0,0
1995,12,1,8.4,13,5,1024.9,955.7,90,0,4.5,3.7,7.6,-,1,0,0,0,0,0
1995,12,2,6.8,12,0.4,1031.7,961.2,83,0,7.2,3.1,7.6,-,0,1,0,0,0,0
1995,12,3,7.9,13,3.6,1029.1,959.2,90,0,4.3,3.9,11.1,-,1,0,0,0,0,0
1995,12,4,7.8,12,1.2,1018.2,949.3,69,0,9.3,9.3,25.9,44.3,1,0,0,0,0,0
1995,12,5,8.9,12,5,1011,942.8,63,0,12.6,16.1,29.4,51.9,0,0,0,0,0,0
1995,12,6,4.7,9,0,1013.9,943.9,79,0,11.6,3.9,9.4,-,0,0,0,0,0,0
1995,12,7,5.8,7,4.2,1010.6,941.6,97,5.08,6.8,5.2,11.1,-,0,1,0,0,0,0
1995,12,8,7.2,9,5.6,1014.5,945.7,91,3.05,5,2.2,14.8,-,0,1,0,0,0,0
1995,12,9,8.2,11,5.8,1018.1,950.1,84,0,10.5,5.2,11.1,-,0,0,0,0,0,0
1995,12,10,10.1,14,6,1022.2,953.7,72,0,10.8,9.6,22.2,-,0,0,0,0,0,0
1995,12,11,7.9,13.2,4,1021.8,953,80,0,13.2,6.3,20.6,-,0,0,0,0,0,0
1995,12,12,7.6,14,1.9,1022.2,952.9,81,0,11.7,3,11.1,-,0,0,0,0,0,0
1995,12,13,4.2,9,-1.5,1019.8,949.7,88,0,7.9,4.6,7.6,-,0,0,0,0,0,0
1995,12,14,2.9,6,0,1013.8,943.8,52,0,12.7,11.9,25.9,42.4,0,0,0,0,0,0
1995,12,15,2.4,5,-0.8,1004.1,935.7,89,16,6.9,8.9,14.8,-,0,1,1,0,0,0
1995,12,16,7.1,10,4,1010.1,941.4,88,3.05,6.6,3.1,9.4,-,1,1,0,0,0,0
1995,12,17,7,11,4,1021.2,952.1,85,3.05,7.2,5,18.3,-,1,1,0,0,0,0
